numPNsPerKC,numPNKCsynapsesPerKC,meanWPerKC,PNDistToPedPerKC,numAPLKCsynapsesPerKC,KCindex,bodyId,subtype
5,82,16.4,69.169390625,10,1551,5813020046,KCa'b'-ap2_R
5,80,16,102.27005,9,1552,5813020047,KCa'b'-ap2_R
3,38,12.6666666666667,70.7691979166667,4,1553,5813020052,KCa'b'-ap2_R
4,76,19,89.21026171875,12,1554,5813020057,KCa'b'-ap2_R
5,138,27.6,86.80485234375,20,1556,5813020089,KCg-m_R
8,200,25,59.8515,23,1557,5813020132,KCg-m_R
5,113,22.6,86.7621223958333,16,1558,5813020271,KCa'b'-ap2_R
4,72,18,61.812876953125,13,1559,5813020274,KCab-m_R
3,57,19,65.6756471354167,12,1560,5813020830,KCab-m_R
7,115,16.4285714285714,61.78293359375,9,1561,5813020831,KCab-s_R
4,51,12.75,85.5687626953125,15,1562,5813021016,KCab-c_R
3,61,20.3333333333333,65.8361341145833,12,1563,5813021017,KCab-c_R
4,77,19.25,69.052556640625,5,1564,5813021019,KCab-m_R
4,46,11.5,67.5180224609375,15,1565,5813021023,KCab-c_R
4,38,9.5,62.8033994140625,11,1567,5813021135,KCab-c_R
5,75,15,54.614207421875,5,1568,5813021174,KCa'b'-m_R
7,79,11.2857142857143,54.3538671875,8,1569,5813021251,KCab-s_R
5,52,10.4,69.215696875,5,1570,5813021263,KCab-s_R
7,151,21.5714285714286,49.0133384486607,21,1571,5813021273,KCg-m_R
9,161,17.8888888888889,76.8474578993055,22,1572,5813021275,KCg-m_R
5,126,25.2,64.1180515625,15,1573,5813021277,KCab-m_R
8,195,24.375,67.355501953125,22,1574,5813021289,KCg-m_R
5,55,11,82.8324359375,14,1575,5813021292,KCab-c_R
9,226,25.1111111111111,73.9047022569444,29,1576,5813021294,KCg-m_R
6,133,22.1666666666667,65.7597897135417,29,1577,5813021296,KCg-m_R
6,82,13.6666666666667,81.8469915364583,9,1578,5813021301,KCab-s_R
7,99,14.1428571428571,67.7720864955357,8,1579,5813021303,KCab-s_R
5,63,12.6,63.12748828125,10,1580,5813021304,KCab-s_R
7,97,13.8571428571429,55.8249614955357,8,1581,5813021311,KCab-m_R
2,43,21.5,50.648779296875,4,1582,5813021312,KCab-m_R
4,73,18.25,58.4722177734375,9,1583,5813021313,KCab-m_R
4,69,17.25,65.6760734375,7,1584,5813021314,KCab-m_R
2,57,28.5,64.874701171875,5,1585,5813021315,KCab-m_R
7,46,6.57142857142857,80.4650982142857,11,1586,5813021316,KCab-c_R
6,93,15.5,63.7063541666667,14,1587,5813021319,KCab-m_R
5,113,22.6,62.859315625,10,1588,5813021326,KCab-m_R
9,179,19.8888888888889,55.8908899739583,32,1589,5813021332,KCg-m_R
4,99,24.75,56.3852856445313,23,1590,5813021341,KCg-m_R
7,162,23.1428571428571,55.6827109375,16,1591,5813021363,KCg-m_R
7,122,17.4285714285714,53.7149938616071,20,1592,5813021379,KCg-m_R
7,195,27.8571428571429,51.60662890625,22,1593,5813021380,KCg-m_R
9,198,22,58.3719249131944,29,1594,5813021382,KCg-m_R
5,72,14.4,85.53572265625,10,1595,5813021386,KCab-s_R
5,65,13,70.0803046875,17,1596,5813021397,KCab-c_R
5,84,16.8,71.8608546875,6,1597,5813021399,KCab-s_R
6,95,15.8333333333333,65.9995501302083,9,1598,5813021400,KCab-m_R
6,91,15.1666666666667,77.1076165364583,12,1599,5813021401,KCab-s_R
2,99,49.5,57.988197265625,16,1600,5813021404,KCab-m_R
4,49,12.25,79.97514453125,18,1601,5813021411,KCab-c_R
5,124,24.8,67.4202203125,28,1602,5813021415,KCg-m_R
3,100,33.3333333333333,55.9359752604167,11,1603,5813021441,KCab-m_R
3,22,7.33333333333333,64.2134947916667,7,1604,5813021446,KCab-c_R
4,69,17.25,83.13085,8,1605,5813021447,KCab-c_R
7,104,14.8571428571429,79.4016121651786,13,1606,5813021449,KCab-m_R
6,146,24.3333333333333,59.7632882254464,23,1607,5813021452,KCg-m_R
4,71,17.75,53.3390400390625,15,1608,5813021463,KCab-m_R
5,89,17.8,68.21703125,10,1609,5813021464,KCab-s_R
5,94,18.8,82.21824921875,11,1610,5813021465,KCab-m_R
8,152,19,68.604419921875,17,1611,5813021469,KCg-m_R
5,51,10.2,62.7275890625,13,1612,5813021471,KCab-c_R
6,83,13.8333333333333,71.5685553385417,10,1613,5813021642,KCa'b'-m_R
6,109,18.1666666666667,51.2809557291667,13,1614,5813021645,KCa'b'-m_R
4,65,16.25,49.78030859375,9,1615,5813021647,KCab-m_R
6,147,24.5,71.239275390625,35,1616,5813021659,KCg-m_R
5,58,11.6,58.651885546875,14,1617,5813021736,KCa'b'-ap2_R
6,100,16.6666666666667,57.9106080729167,12,1618,5813021748,KCa'b'-ap2_R
5,64,12.8,88.9277859375,15,1619,5813021766,KCa'b'-ap2_R
3,58,19.3333333333333,70.11662109375,11,1620,5813021772,KCa'b'-m_R
4,50,12.5,91.7933203125,6,1621,5813021778,KCa'b'-m_R
3,62,20.6666666666667,95.4727578125,11,1622,5813021779,KCa'b'-ap2_R
5,56,11.2,60.533325,12,1623,5813021781,KCa'b'-ap2_R
6,98,16.3333333333333,102.83476171875,19,1624,5813021786,KCa'b'-m_R
4,57,14.25,47.284728515625,8,1626,5813021792,KCa'b'-m_R
5,72,14.4,79.509065625,19,1627,5813021799,KCa'b'-ap2_R
2,59,29.5,85.65927734375,10,1629,5813021806,KCa'b'-ap2_R
3,86,28.6666666666667,41.358201171875,12,1634,5813021832,KCa'b'-m_R
5,54,10.8,81.20210234375,12,1635,5813021848,KCa'b'-ap2_R
7,165,23.5714285714286,58.9184559151786,20,1637,5813021865,KCg-m_R
2,56,28,65.1664375,14,1638,5813021989,KCab-c_R
5,86,17.2,78.68839140625,18,1639,5813021999,KCab-c_R
3,98,32.6666666666667,91.4920677083334,13,1641,5813022042,KCab-c_R
6,93,15.5,79.784955078125,19,1642,5813022049,KCab-m_R
4,53,13.25,78.42016875,16,1643,5813022050,KCab-c_R
4,82,20.5,62.641689453125,6,1644,5813022054,KCab-m_R
10,208,20.8,70.10745,21,1645,5813022060,KCg-m_R
6,92,15.3333333333333,65.8692180989583,14,1646,5813022117,KCa'b'-ap2_R
6,148,24.6666666666667,55.2369055989583,27,1647,5813022119,KCg-m_R
7,178,25.4285714285714,53.9949933035714,34,1648,5813022133,KCg-m_R
6,99,16.5,64.543470703125,10,1649,5813022175,KCab-m_R
8,155,19.375,83.994013671875,20,1650,5813022203,KCg-m_R
8,174,21.75,65.7953974609375,21,1651,5813022207,KCg-m_R
6,131,21.8333333333333,56.5745989583333,19,1652,5813022210,KCg-m_R
6,96,16,69.3748313802083,5,1653,5813022212,KCab-s_R
8,119,14.875,58.4482836914063,17,1657,5813022352,KCg-m_R
10,150,15,52.68723046875,28,1658,5813027400,KCg-m_R
7,142,20.2857142857143,55.6229129464286,28,1659,5813027460,KCg-m_R
4,69,17.25,53.837425390625,7,1660,5813027584,KCab-m_R
9,128,14.2222222222222,61.3434826388889,32,1661,5813027704,KCg-m_R
4,26,6.5,65.3998720703125,10,1663,5813032245,KCab-c_R
6,150,25,47.7987610677083,28,1664,5813032541,KCg-m_R
4,73,18.25,60.29880703125,23,1665,5813032552,KCg-m_R
4,74,18.5,64.3232275390625,9,1667,5813032694,KCab-m_R
5,40,8,64.62437890625,7,1668,5813032702,KCab-c_R
5,72,14.4,48.43893828125,11,1669,5813032734,KCab-m_R
5,124,24.8,62.78846171875,11,1670,5813032759,KCab-m_R
9,155,17.2222222222222,43.5232465277778,27,1672,5813032782,KCg-m_R
4,46,11.5,59.198619140625,8,1673,5813032811,KCa'b'-m_R
4,63,15.75,77.7061904296875,10,1674,5813032868,KCa'b'-ap2_R
3,30,10,56.9785911458333,10,1675,5813032874,KCa'b'-ap2_R
7,72,10.2857142857143,57.9450256696429,11,1678,5813032896,KCa'b'-ap2_R
5,95,19,53.360403125,21,1679,5813032900,KCa'b'-ap2_R
6,53,8.83333333333333,85.3277994791667,14,1681,5813032946,KCab-c_R
9,145,16.1111111111111,77.822241015625,21,1682,5813032967,KCg-m_R
7,88,12.5714285714286,65.4228286830357,8,1683,5813033009,KCab-s_R
9,174,19.3333333333333,53.3376072048611,23,1684,5813033012,KCg-m_R
8,145,18.125,68.8353950195312,26,1685,5813033059,KCg-m_R
8,166,20.75,64.5503081054688,27,1686,5813033065,KCg-m_R
3,46,15.3333333333333,84.3667916666667,6,1689,5813033127,KCa'b'-ap2_R
10,131,13.1,100.51856015625,12,1690,5813033144,KCg-m_R
5,79,15.8,58.9458515625,15,1691,5813033208,KCa'b'-ap2_R
7,186,26.5714285714286,61.9048113839286,22,1692,5813033226,KCg-m_R
3,41,13.6666666666667,80.4473671875,8,1693,5813033259,KCab-c_R
4,73,18.25,51.8281904296875,11,1694,5813033267,KCab-m_R
4,56,14,62.384666015625,7,1695,5813033277,KCab-m_R
6,86,14.3333333333333,71.012423828125,9,1697,5813035558,KCab-s_R
6,156,26,80.2812712053571,25,1698,5813035612,KCg-m_R
7,222,31.7142857142857,89.4031227678571,24,1701,5813040171,KCg-m_R
11,156,14.1818181818182,73.0124307528409,23,1702,5813041206,KCg-m_R
6,82,13.6666666666667,53.4914231770833,8,1703,5813042616,KCab-m_R
6,88,14.6666666666667,64.931283203125,13,1704,5813047220,KCa'b'-m_R
5,56,11.2,59.518028125,9,1705,5813047221,KCa'b'-m_R
10,106,10.6,79.9715734375,24,1706,5813047662,KCg-m_R
4,44,11,101.667728515625,10,1707,5813047676,KCa'b'-ap2_R
6,109,18.1666666666667,62.9776634114583,12,1710,5813050765,KCa'b'-ap2_R
2,60,30,72.86816796875,13,1711,5813050818,KCab-m_R
5,94,18.8,61.703571875,11,1712,5813050820,KCab-m_R
8,164,20.5,66.4418251953125,23,1713,5813053821,KCg-m_R
7,170,24.2857142857143,52.7869426269531,32,1714,5813053878,KCg-m_R
5,144,28.8,67.8807015625,23,1715,5813053885,KCg-m_R
7,193,27.5714285714286,69.7485239955357,27,1716,5813053886,KCg-m_R
7,174,24.8571428571429,69.4126400669643,20,1717,5813053888,KCg-m_R
2,51,25.5,61.547677734375,17,1718,5813053935,KCg-m_R
10,190,19,85.410218359375,23,1719,5813053937,KCg-m_R
6,138,23,65.038078125,15,1720,5813054085,KCg-m_R
9,146,16.2222222222222,75.5923645833333,26,1721,5813054086,KCg-m_R
5,94,18.8,74.24814609375,9,1722,5813054342,KCab-s_R
5,88,17.6,108.67374375,5,1723,5813054343,KCab-s_R
4,72,18,66.43157421875,9,1724,5813054643,KCab-m_R
7,95,13.5714285714286,59.0321434151786,8,1725,5813055889,KCab-s_R
5,119,23.8,99.8224875,7,1726,5813055914,KCab-s_R
3,52,17.3333333333333,70.3453450520833,12,1727,5813055916,KCab-c_R
8,170,21.25,54.7907104492187,34,1728,5813055923,KCg-m_R
7,161,23,59.6458013392857,23,1729,5813055924,KCg-m_R
3,68,22.6666666666667,48.1503372395833,11,1730,5813056110,KCab-m_R
6,131,21.8333333333333,79.1506579241071,20,1731,5813056120,KCg-m_R
7,173,24.7142857142857,56.77910546875,22,1732,5813056121,KCg-m_R
4,58,14.5,42.5245703125,8,1734,5813056234,KCab-m_R
8,99,12.375,75.7943359375,8,1735,5813056299,KCa'b'-m_R
6,66,11,70.0752314453125,10,1736,5813056300,KCa'b'-ap2_R
6,75,12.5,54.8858684895833,19,1737,5813056305,KCa'b'-m_R
6,70,11.6666666666667,73.8855885416667,6,1738,5813056307,KCa'b'-m_R
6,118,19.6666666666667,64.1378756510417,28,1739,5813056309,KCg-m_R
6,145,24.1666666666667,60.4123111979167,22,1740,5813056311,KCg-m_R
5,111,22.2,64.7047265625,15,1741,5813056313,KCa'b'-ap2_R
5,67,13.4,46.6053190104167,10,1742,5813056327,KCa'b'-m_R
6,75,12.5,68.3370514322917,13,1743,5813056355,KCab-s_R
5,75,15,57.51860859375,12,1744,5813056372,KCa'b'-m_R
6,126,21,51.1791009114583,26,1745,5813056383,KCg-m_R
4,68,17,89.815900390625,8,1746,5813056390,KCa'b'-ap2_R
3,100,33.3333333333333,63.94684765625,18,1747,5813056395,KCab-m_R
8,123,15.375,65.449494140625,19,1748,5813056414,KCg-m_R
5,90,18,74.46032421875,10,1749,5813057187,KCab-s_R
7,178,25.4285714285714,53.6184047851563,22,1750,5813057191,KCg-m_R
7,147,21,81.1506272321429,28,1751,5813057210,KCg-m_R
4,67,16.75,67.3767197265625,4,1752,5813057213,KCab-m_R
6,69,11.5,74.4037864583333,8,1753,5813057227,KCa'b'-m_R
4,78,19.5,59.2071943359375,9,1754,5813057239,KCa'b'-m_R
5,166,33.2,79.8053265625,28,1755,5813057468,KCg-m_R
5,46,9.2,77.12148984375,9,1756,5813057573,KCab-c_R
5,139,27.8,64.57790859375,30,1758,5813057869,KCg-m_R
5,59,11.8,52.6423171875,7,1759,5813057942,KCa'b'-m_R
9,175,19.4444444444444,69.5192291666667,26,1760,5813057956,KCg-m_R
5,78,15.6,63.80542890625,7,1762,5813058069,KCab-m_R
3,61,20.3333333333333,38.7709830729167,9,1763,5813058106,KCab-m_R
5,99,19.8,78.2929125,15,1764,5813058163,KCa'b'-ap2_R
3,32,10.6666666666667,64.4420533854167,11,1765,5813058215,KCa'b'-ap2_R
6,66,11,60.686134765625,8,1766,5813059951,KCa'b'-ap2_R
5,88,17.6,73.38380390625,4,1767,5813060614,KCab-s_R
6,106,17.6666666666667,49.2349788411458,24,1769,5813060663,KCg-m_R
6,100,16.6666666666667,80.1673113839286,7,1770,5813060774,KCa'b'-ap2_R
6,94,15.6666666666667,71.2776705729167,12,1771,5813060776,KCa'b'-ap2_R
6,131,21.8333333333333,78.2174791666667,20,1772,5813060798,KCg-m_R
10,154,15.4,81.289663671875,28,1773,5813060799,KCg-m_R
8,165,20.625,44.3524006076389,27,1774,5813060811,KCg-m_R
8,117,14.625,90.5368696289062,17,1775,5813060812,KCg-m_R
6,76,12.6666666666667,73.2640247395833,14,1776,5813061044,KCab-c_R
5,99,19.8,59.85800625,9,1778,5813061625,KCab-m_R
10,192,19.2,77.854201953125,26,1781,5813062617,KCg-m_R
8,153,19.125,52.2561079101562,24,1782,5813062631,KCg-m_R
7,190,27.1428571428571,65.6393772321429,37,1783,5813062637,KCg-m_R
8,121,15.125,62.4059555664063,20,1784,5813062645,KCg-m_R
4,72,18,73.2640625,7,1785,5813062830,KCab-c_R
4,57,14.25,83.5774755859375,11,1786,5813062842,KCa'b'-m_R
5,63,12.6,78.70588359375,11,1787,5813062850,KCab-s_R
7,138,19.7142857142857,77.7413828125,23,1788,5813062862,KCg-m_R
4,56,14,44.1218720703125,10,1789,5813063140,KCa'b'-m_R
3,43,14.3333333333333,72.15458984375,9,1790,5813063224,KCa'b'-ap2_R
4,100,25,87.795267578125,15,1791,5813063229,KCab-s_R
5,36,7.2,84.4530424107143,12,1792,5813063449,KCab-c_R
3,62,20.6666666666667,48.4323717447917,7,1793,5813063527,KCa'b'-m_R
10,204,20.4,75.829227734375,30,1795,5813064793,KCg-m_R
4,100,25,51.3991318359375,10,1796,5813065308,KCab-m_R
4,98,24.5,64.617927734375,4,1797,5813065443,KCab-s_R
5,75,15,60.7214734375,6,1798,5813067736,KCab-m_R
5,88,17.6,60.70589140625,11,1799,5813067761,KCab-m_R
5,172,34.4,72.368736328125,25,1800,5813067765,KCg-m_R
5,62,12.4,71.1736609375,6,1801,5813067779,KCab-s_R
5,121,24.2,31.811507421875,26,1802,5813067792,KCg-m_R
4,91,22.75,36.58371328125,21,1803,5813067793,KCg-m_R
7,135,19.2857142857143,55.3234637276786,23,1804,5813067795,KCg-m_R
7,139,19.8571428571429,81.6460647321429,33,1805,5813067817,KCg-m_R
8,179,22.375,56.931484375,32,1807,5813067833,KCg-m_R
6,98,16.3333333333333,56.405642578125,8,1808,5813067836,KCab-m_R
3,50,16.6666666666667,59.8192239583333,8,1809,5813067858,KCa'b'-ap2_R
3,69,23,44.6669401041667,11,1810,5813067869,KCab-m_R
4,58,14.5,57.4782685546875,10,1811,5813068687,KCa'b'-m_R
5,67,13.4,74.57601953125,17,1812,5813068690,KCa'b'-m_R
4,75,18.75,55.8862006835938,13,1813,5813068692,KCa'b'-ap2_R
5,82,16.4,82.55573515625,8,1814,5813068743,KCab-s_R
4,73,18.25,72.882017578125,14,1815,5813068752,KCa'b'-m_R
7,150,21.4285714285714,75.2929564732143,15,1816,5813068969,KCg-m_R
7,138,19.7142857142857,62.0889151785714,34,1818,5813069096,KCg-m_R
5,90,18,58.51647109375,8,1819,5813069114,KCab-s_R
3,45,15,83.1927005208333,12,1820,5813069379,KCa'b'-ap2_R
6,47,7.83333333333333,59.31212109375,6,1821,5813069385,KCa'b'-m_R
7,117,16.7142857142857,49.9694271763393,20,1822,5813069792,KCg-m_R
10,148,14.8,105.67754921875,34,1824,5813070581,KCg-m_R
6,117,19.5,53.877439453125,23,1825,5813070672,KCg-m_R
4,78,19.5,60.37703125,12,1826,5813071406,KCab-m_R
9,199,22.1111111111111,65.4081649305555,26,1827,5813075855,KCg-m_R
5,117,23.4,61.85164765625,17,1828,5813077572,KCg-m_R
3,36,12,68.00424609375,8,1830,5813077579,KCa'b'-ap2_R
4,78,19.5,82.0023896484375,14,1831,5813077582,KCa'b'-ap2_R
4,78,19.5,80.1198251953125,8,1832,5813077583,KCa'b'-ap2_R
9,149,16.5555555555556,51.5753489583333,25,1835,5813077610,KCg-m_R
6,142,23.6666666666667,68.1659609375,29,1836,5813077611,KCg-m_R
8,199,24.875,78.2328525390625,24,1837,5813077613,KCg-m_R
7,88,12.5714285714286,65.1827008928571,7,1838,5813077616,KCab-s_R
5,107,21.4,72.265807421875,8,1839,5813078053,KCab-s_R
3,93,31,55.9034404296875,19,1840,5813078064,KCa'b'-m_R
5,52,10.4,57.9299046875,10,1841,5813078179,KCa'b'-ap2_R
3,55,18.3333333333333,47.6811171875,11,1843,5813078499,KCa'b'-m_R
4,63,15.75,47.5979194335938,9,1844,5813078507,KCab-s_R
5,75,15,89.8051734375,9,1845,5813078552,KCab-s_R
4,91,22.75,75.796267578125,20,1848,5813079050,KCg-m_R
6,70,11.6666666666667,49.318666015625,8,1849,5813079174,KCab-m_R
9,150,16.6666666666667,54.2697152777778,26,1850,5813079489,KCg-m_R
5,94,18.8,65.879465625,14,1851,5813080254,KCab-m_R
5,87,17.4,68.70160703125,6,1852,5813080343,KCab-m_R
8,171,21.375,71.5663100585938,27,1853,5813080766,KCg-m_R
5,123,24.6,69.15803515625,24,1854,5813081174,KCg-m_R
2,52,26,78.70711328125,16,1857,5813081511,KCab-c_R
5,62,12.4,66.2807734375,10,1858,5813081797,KCab-s_R
5,82,16.4,78.2610515625,4,1859,5813082811,KCab-s_R
6,70,11.6666666666667,71.7928671875,12,1860,5813082847,KCab-c_R
5,66,13.2,71.05444375,10,1862,5813083719,KCab-m_R
8,143,17.875,50.8565927734375,24,1863,5813083990,KCg-m_R
9,188,20.8888888888889,89.9853385416667,28,1865,5813084692,KCg-m_R
4,67,16.75,87.29499609375,11,1866,5813085240,KCa'b'-ap2_R
6,55,9.16666666666667,81.3516432291667,13,1867,5813086212,KCab-c_R
5,123,24.6,61.10446171875,11,1868,5813087453,KCab-m_R
6,150,25,96.2607760416667,26,1869,5813087798,KCg-m_R
5,57,11.4,80.1794453125,13,1870,5813087831,KCab-c_R
6,74,12.3333333333333,84.8611953125,5,1871,5813088058,KCab-s_R
3,80,26.6666666666667,90.5505078125,9,1872,5813088767,KCab-s_R
2,47,23.5,80.32015625,12,1873,5813089804,KCab-m_R
6,82,13.6666666666667,65.4906946614583,14,1874,5813090605,KCab-m_R
5,107,21.4,64.51262578125,10,1875,5813090861,KCab-m_R
6,74,12.3333333333333,56.5812135416667,10,1878,5813091211,KCab-s_R
5,60,12,72.580096875,9,1879,5813091313,KCab-m_R
7,206,29.4285714285714,64.295875,25,1882,5813093014,KCg-m_R
5,74,14.8,100.6677546875,7,1883,5813093111,KCa'b'-ap2_R
4,78,19.5,56.310640625,11,1884,5813093544,KCab-m_R
2,62,31,62.985498046875,28,1886,5813094364,KCg-m_R
6,110,18.3333333333333,44.1086875,27,1887,5813094743,KCg-m_R
5,75,15,94.4051828125,14,1888,5813095018,KCa'b'-ap2_R
5,83,16.6,47.79184375,10,1889,5813095238,KCab-m_R
5,110,22,50.949153125,12,1890,5813095472,KCa'b'-m_R
11,184,16.7272727272727,71.6006843039773,19,1891,5813095523,KCg-m_R
7,169,24.1428571428571,68.0374698660714,24,1892,5813095915,KCg-m_R
3,40,13.3333333333333,80.14198046875,12,1893,5813096260,KCa'b'-ap2_R
7,94,13.4285714285714,91.9837276785714,17,1894,5813096281,KCab-c_R
4,58,14.5,81.937884765625,8,1896,5813098738,KCab-s_R
7,149,21.2857142857143,68.3297700195312,24,1897,5813099399,KCg-m_R
4,75,18.75,60.100578125,6,1898,5813099783,KCab-m_R
6,113,18.8333333333333,48.0685662434896,26,1899,5813101387,KCg-m_R
10,177,17.7,57.147380859375,22,1900,5813102642,KCg-m_R
7,142,20.2857142857143,51.7013895089286,28,1901,5813104095,KCg-m_R
8,170,21.25,58.9052119140625,28,1902,5813104096,KCg-m_R
5,73,14.6,68.0676203125,5,1903,5813106192,KCab-m_R
4,80,20,67.2156337890625,9,1904,5813106497,KCab-m_R
7,79,11.2857142857143,77.80104296875,7,1905,5813109913,KCab-s_R
6,97,16.1666666666667,91.1367526041667,12,1906,5813110152,KCab-s_R
4,66,16.5,106.662556640625,7,1907,5813110238,KCab-s_R
9,170,18.8888888888889,47.7606623263889,28,1909,5813110639,KCg-m_R
4,52,13,59.8549677734375,7,1910,5813110928,KCab-s_R
5,69,13.8,53.511753125,10,1913,5813113782,KCab-m_R
5,78,15.6,51.3550640625,11,1914,5813114253,KCab-m_R
6,95,15.8333333333333,76.4103489583333,11,1917,5813128857,KCab-c_R
7,136,19.4285714285714,62.9554045758929,25,1918,5901193485,KCg-m_R
8,122,15.25,63.8792553710938,26,1920,5901197726,KCg-m_R
8,183,22.875,62.4709252929688,22,1921,5901198074,KCg-m_R
4,77,19.25,81.436357421875,11,1922,5901202076,KCab-c_R
6,100,16.6666666666667,71.6405809151786,24,1923,5901202102,KCg-m_R
4,45,11.25,86.224330078125,12,1924,5901205770,KCab-s_R
3,65,21.6666666666667,64.8199205729167,8,1925,5901207528,KCab-c_R
6,125,20.8333333333333,59.7416986607143,20,1926,5901225361,KCg-m_R
